PRCP ID,Auto-Encoder Outlier %,Auto-Encoder Outlier Score
1000015947,0.000083,1
1000016060,0.000088,1
1000016109,0.000084,1
1000016183,0.000077,3
1000016216,0.000085,1
1000016219,0.000246,2
1000016229,0.000091,1
1000016245,0.000084,1
1000016285,0.00009,1
1000016295,0.000087,1
1000016299,0.000079,3
1000016301,0.000083,1
1000016325,0.000085,1
1000016348,0.000085,1
1000016373,0.000098,1
1000016394,0.000081,1
1000016519,0.000081,1
1000016587,0.000111,1
1000016744,0.000083,1
1000016768,0.000103,1
1000016788,0.000095,1
1000016808,0.000097,1
1000016827,0.000085,1
1000016852,0.000084,1
1000016857,0.000083,1
1000016860,0.000091,1
1000016893,0.000525,2
1000016900,0.000088,1
1000016942,0.000078,3
1000016994,0.000087,1
1000017004,0.000091,1
1000017017,0.000088,1
1000017070,0.00009,1
1000017092,0.000089,1
1000017093,0.000089,1
1000017173,0.000079,3
1000017190,0.000087,1
1000017196,0.000087,1
1000017217,0.000079,3
1000017319,0.000107,1
1000017370,0.00009,1
1000017387,0.000084,1
1000017472,0.000086,1
1000017506,0.000111,1
1000017507,0.000079,3
1000017513,0.000123,1
1000017608,0.00009,1
1000017627,0.00009,1
1000017673,0.000078,3
1000017817,0.000092,1
1000017967,0.00008,3
1000017975,0.00009,1
1000017980,0.000084,1
1000017991,0.000089,1
1000017993,0.000115,1
1000018037,0.000088,1
1000018048,0.000128,1
1000018096,0.000092,1
1000018114,0.000084,1
1000018337,0.000088,1
1000018397,0.000089,1
1000018432,0.000099,1
1000018469,0.000453,2
1000018521,0.000098,1
1000018522,0.000593,2
1000018537,0.000085,1
1000018539,0.000078,3
1000018582,0.0003,2
1000018583,0.000086,1
1000018596,0.000089,1
1000018597,0.000091,1
1000018622,0.000461,2
1000018630,0.000079,3
1000018649,0.000083,1
1000018707,0.00008,1
1000018763,0.000083,1
1000018784,0.000079,3
1000018786,0.000079,3
1000018899,0.000089,1
1000018924,0.000088,1
1000018954,0.000113,1
1000019048,0.000087,1
1000019132,0.000086,1
1000019185,0.000089,1
1000019211,0.000094,1
1000019237,0.000091,1
1000019245,0.000089,1
1000019248,0.000476,2
1000019251,0.000428,2
1000019268,0.000103,1
1000019287,0.000123,1
1000019299,0.000191,2
1000019301,0.000089,1
1000019319,0.000381,2
1000019323,0.000114,1
1000019351,0.000483,2
1000019352,0.00008,3
1000019359,0.000081,1
1000019363,0.00008,3
1000019366,0.000088,1
1000019367,0.000088,1
1000019370,0.00009,1
1000019377,0.000095,1
1000019382,0.00015,2
1000019431,0.000102,1
1000019452,0.00008,3
1000019471,0.000095,1
1000019473,0.000075,3
1000019476,0.000105,1
1000019495,0.000078,3
1000019498,0.000089,1
1000019503,0.000431,2
1000019511,0.000086,1
1000019515,0.000192,2
1000019525,0.000719,2
1000019527,0.000703,2
1000019528,0.000221,2
1000019536,0.00008,1
1000019543,0.000536,2
1000019548,0.000089,1
1000019561,0.000086,1
1000019576,0.000083,1
1000019597,0.000571,2
1000019614,0.000243,2
1000019615,0.000092,1
1000019620,0.000087,1
1000019623,0.000137,2
1000019635,0.000085,1
1000019639,0.000134,2
1000019647,0.00008,3
1000019651,0.000459,2
1000019683,0.000099,1
1000019689,0.000307,2
1000019706,0.000088,1
1000019724,0.000084,1
1000019738,0.000077,3
1000019745,0.00011,1
1000019758,0.00008,3
1000019761,0.000078,3
1000019771,0.000087,1
1000019797,0.000083,1
1000019855,0.000091,1
1000019915,0.000079,3
1000019918,0.000083,1
1000020028,0.000088,1
1000020037,0.000258,2
1000020077,0.000083,1
1000020212,0.000083,1
1000020266,0.000078,3
1000020271,0.000085,1
1000020275,0.000613,2
1000020390,0.000085,1
1000020519,0.000092,1
1000020572,0.000088,1
1000020640,0.000132,2
1000020751,0.000096,1
1000020842,0.000538,2
1000020858,0.000084,1
1000020865,0.000159,2
1000020903,0.000109,1
1000020905,0.000079,3
1000021075,0.000098,1
1000021090,0.000085,1
1000021092,0.000078,3
1000021099,0.00008,3
1000021134,0.000288,2
1000021225,0.000456,2
1000021293,0.000101,1
1000021313,0.00009,1
1000021327,0.00008,1
1000021379,0.000114,1
1000021437,0.000093,1
1000021445,0.000086,1
1000021522,0.00013,1
1000021620,0.000082,1
1000021642,0.000089,1
1000021649,0.000097,1
1000021657,0.000104,1
1000021659,0.000079,3
1000021687,0.000083,1
1000021690,0.000084,1
1000021736,0.00008,3
1000021763,0.000091,1
1000021780,0.000097,1
1000021785,0.000149,2
1000021862,0.000083,1
1000021867,0.000088,1
1000021885,0.000084,1
1000021886,0.000082,1
1000021901,0.000082,1
1000021921,0.00009,1
1000021934,0.000081,1
1000021950,0.000088,1
1000021993,0.000084,1
1000022003,0.000093,1
1000022009,0.000082,1
1000022037,0.000107,1
1000022080,0.00009,1
1000022102,0.000083,1
1000022221,0.000088,1
1000022329,0.000147,2
1000022387,0.000083,1
1000022423,0.000095,1
1000022430,0.000111,1
1000022441,0.000087,1
1000022450,0.000082,1
1000022482,0.000077,3
1000022526,0.000089,1
1000022542,0.000088,1
1000022560,0.000087,1
1000022581,0.000088,1
1000022667,0.000098,1
1000022691,0.000125,1
1000022718,0.000092,1
1000022721,0.000096,1
1000022730,0.000105,1
1000022731,0.000083,1
1000022765,0.000088,1
1000022779,0.00014,2
1000022780,0.000084,1
1000022805,0.000084,1
1000022809,0.000087,1
1000022821,0.000085,1
1000022822,0.000084,1
1000022830,0.000084,1
1000022882,0.000087,1
1000022885,0.000337,2
1000022933,0.000084,1
1000023013,0.000087,1
1000023554,0.000078,3
1000023602,0.000235,2
1000023603,0.000079,3
1000023646,0.000097,1
1000023781,0.000088,1
1000023788,0.000104,1
1000023793,0.00011,1
1000023794,0.000084,1
1000023832,0.000117,1
1000023832,0.00009,1
1000023837,0.000093,1
1000023858,0.000087,1
1000023919,0.000085,1
1000023925,0.000088,1
1000023925,0.000085,1
1000023959,0.000089,1
1000023980,0.00008,1
1000023984,0.00013,1
1000024038,0.00009,1
1000024055,0.000545,2
1000024068,0.000101,1
1000024075,0.000083,1
1000024077,0.000085,1
1000024104,0.000191,2
1000024122,0.000081,1
1000024133,0.000096,1
1000024134,0.000079,3
1000024180,0.000083,1
1000024208,0.000087,1
1000024275,0.000248,2
1000024279,0.000083,1
1000024298,0.00043,2
1000024308,0.000085,1
1000024322,0.00009,1
1000024329,0.000083,1
1000024354,0.000083,1
1000024377,0.000082,1
1000024388,0.000226,2
1000024391,0.00009,1
1000024395,0.000085,1
1000024420,0.000539,2
1000024472,0.000087,1
1000024473,0.000126,1
1000024525,0.000143,2
1000024538,0.000129,1
1000024541,0.000085,1
1000024549,0.000313,2
1000024717,0.000088,1
1000024748,0.000113,1
1000024837,0.000096,1
1000024858,0.000089,1
1000024863,0.000089,1
1000024868,0.000085,1
1000024892,0.000098,1
1000024893,0.000098,1
1000024923,0.000084,1
1000024954,0.000084,1
1000024985,0.000088,1
1000024998,0.000101,1
1000025010,0.000084,1
1000025013,0.000081,1
1000025019,0.000087,1
1000025027,0.000114,1
1000025027,0.000078,3
1000025033,0.000078,3
1000025042,0.000082,1
1000025046,0.000088,1
1000025083,0.000083,1
1000025126,0.000089,1
1000025139,0.000082,1
1000025159,0.000108,1
1000025171,0.000087,1
1000025253,0.000077,3
1000025287,0.000122,1
1000025360,0.000087,1
1000025365,0.000089,1
1000025383,0.000506,2
1000025385,0.000111,1
1000025399,0.00047,2
1000025473,0.000086,1
1000025486,0.000184,2
1000025507,0.000087,1
1000025607,0.000116,1
1000025743,0.000535,2
1000025764,0.000093,1
1000025851,0.00009,1
1000025905,0.000101,1
1000025923,0.000127,1
1000025959,0.000113,1
1000025999,0.000089,1
1000026070,0.000085,1
1000026084,0.000106,1
1000026086,0.000484,2
1000026129,0.000125,1
1000026153,0.000084,1
1000026167,0.000081,1
1000026218,0.000087,1
1000026234,0.000084,1
1000026250,0.000088,1
1000026266,0.000483,2
1000026352,0.000119,1
1000026359,0.000082,1
1000026382,0.000546,2
1000026388,0.00009,1
1000026398,0.000091,1
1000026408,0.000084,1
1000026415,0.0001,1
1000026497,0.000094,1
1000026514,0.000088,1
1000026529,0.000506,2
1000026536,0.00009,1
1000026539,0.000088,1
1000026540,0.000082,1
1000026570,0.000087,1
1000026578,0.000089,1
1000026590,0.000107,1
1000026598,0.000091,1
1000026603,0.000091,1
1000026658,0.000083,1
1000026664,0.000107,1
1000026671,0.000089,1
1000026673,0.000091,1
1000026676,0.000122,1
1000026702,0.000092,1
1000026714,0.00022,2
1000026801,0.000469,2
1000026817,0.000095,1
1000026822,0.000557,2
1000026823,0.000085,1
1000026853,0.000081,1
1000026861,0.000088,1
1000026866,0.000547,2
1000026884,0.000093,1
1000026888,0.000104,1
1000026889,0.0001,1
1000026897,0.000124,1
1000026904,0.000083,1
1000026912,0.000086,1
1000026971,0.000105,1
1000026975,0.000083,1
1000026976,0.000096,1
1000027006,0.000086,1
1000027046,0.000087,1
1000027078,0.000092,1
1000027079,0.000118,1
1000027084,0.000351,2
1000027098,0.000083,1
1000027114,0.000126,1
1000027160,0.000085,1
1000027166,0.000127,1
1000027172,0.000081,1
1000027182,0.000104,1
1000027198,0.000093,1
1000027201,0.00009,1
1000027206,0.000549,2
1000027211,0.000085,1
1000027212,0.000119,1
1000027213,0.000092,1
1000027234,0.000086,1
1000027236,0.000089,1
1000027237,0.000694,2
1000027238,0.000614,2
1000027275,0.000536,2
1000027326,0.000469,2
1000027494,0.000089,1
1000027585,0.000093,1
1000027670,0.000089,1
1000027700,0.000088,1
1000027748,0.000102,1
1000027750,0.000102,1
1000027877,0.000084,1
1000027884,0.000086,1
1000027966,0.000085,1
1000028037,0.000091,1
1000028172,0.000084,1
1000028219,0.000088,1
1000028232,0.000131,1
1000028242,0.000086,1
1000028311,0.000091,1
1000028347,0.000089,1
1000028374,0.000086,1
1000028376,0.000545,2
1000028393,0.00033,2
1000028410,0.000082,1
1000028432,0.00015,2
1000028447,0.000093,1
1000028468,0.000089,1
1000028478,0.000539,2
1000028489,0.000089,1
1000028492,0.000087,1
1000028541,0.000133,2
1000028566,0.000129,1
1000028573,0.000088,1
1000028584,0.000085,1
1000028592,0.000093,1
1000028595,0.000104,1
1000028613,0.000084,1
1000028614,0.000116,1
1000028618,0.000564,2
1000028651,0.000089,1
1000028659,0.000087,1
1000028667,0.000121,1
1000028672,0.000102,1
1000028699,0.000093,1
1000028733,0.000084,1
1000028735,0.000103,1
1000028759,0.000086,1
1000028829,0.000389,2
1000028831,0.000087,1
1000028846,0.000084,1
1000028847,0.000228,2
1000028851,0.000112,1
1000028871,0.000113,1
1000028878,0.000091,1
1000028904,0.000089,1
1000028905,0.000088,1
1000028962,0.000088,1
1000028970,0.000114,1
1000028981,0.000091,1
1000028983,0.000087,1
1000028987,0.000086,1
1000029000,0.000093,1
1000029012,0.000093,1
1000029032,0.00058,2
1000029034,0.000086,1
1000029041,0.00009,1
1000029069,0.000089,1
1000029095,0.000089,1
1000029114,0.000113,1
1000029125,0.000098,1
1000029140,0.000093,1
1000029165,0.000087,1
1000029180,0.000083,1
1000029188,0.000088,1
1000029193,0.000087,1
1000029202,0.000101,1
1000029207,0.000481,2
1000029270,0.000089,1
1000029277,0.000174,2
1000029288,0.000088,1
1000029293,0.000087,1
1000029326,0.00046,2
1000029347,0.000097,1
1000029355,0.000083,1
1000029357,0.00008,3
1000029359,0.000112,1
1000029424,0.000087,1
1000029427,0.000112,1
1000029436,0.000094,1
1000029445,0.000088,1
1000029453,0.000111,1
1000029454,0.000089,1
1000029455,0.000088,1
1000029460,0.000088,1
1000029492,0.000477,2
1000029502,0.000516,2
1000029515,0.000088,1
1000029519,0.00009,1
1000029520,0.000094,1
1000029530,0.000089,1
1000029536,0.00056,2
1000029595,0.000092,1
1000029602,0.00009,1
1000029624,0.000125,1
1000029630,0.000089,1
1000029641,0.000089,1
1000029653,0.000089,1
1000029660,0.000124,1
1000029674,0.000087,1
1000029696,0.000103,1
1000029697,0.000089,1
1000029729,0.000504,2
1000029732,0.000088,1
1000029751,0.000473,2
1000029756,0.000112,1
1000029808,0.000089,1
1000029810,0.000089,1
1000029840,0.00009,1
1000029873,0.000081,1
1000029918,0.000085,1
1000029961,0.000085,1
1000029978,0.000117,1
1000030046,0.0001,1
1000030081,0.000538,2
1000030084,0.000099,1
1000030090,0.000086,1
1000030092,0.000127,1
1000030183,0.000085,1
1000030194,0.000081,1
1000030332,0.00009,1
1000030378,0.000086,1
1000030406,0.000098,1
1000030454,0.000084,1
1000030498,0.000132,2
1000030714,0.000492,2
1000030754,0.000091,1
1000030755,0.000087,1
1000030770,0.000088,1
1000030810,0.000089,1
1000030814,0.000084,1
1000030846,0.000091,1
1000030882,0.000273,2
1000030899,0.00009,1
1000030909,0.000561,2
1000030911,0.000528,2
1000030932,0.000088,1
1000031000,0.000092,1
1000031085,0.000088,1
1000031176,0.000086,1
1000031191,0.000081,1
1000031200,0.00011,1
1000031211,0.000091,1
1000031222,0.000089,1
1000031234,0.000089,1
1000031270,0.000086,1
1000031311,0.000086,1
1000031346,0.000348,2
1000031355,0.000093,1
1000031367,0.000089,1
1000031385,0.000088,1
1000031568,0.000098,1
1000031694,0.000092,1
1000031701,0.000471,2
1000031712,0.000085,1
1000031781,0.000084,1
1000031804,0.000552,2
1000031819,0.000088,1
1000031876,0.000083,1
1000031900,0.000089,1
1000031912,0.000096,1
1000031917,0.000091,1
1000032043,0.000097,1
1000032097,0.000103,1
1000032103,0.000093,1
1000032113,0.000088,1
1000032125,0.00009,1
1000032168,0.000091,1
1000032195,0.000474,2
1000032229,0.000089,1
1000032233,0.000086,1
1000032268,0.000523,2
1000032272,0.000112,1
1000032279,0.000093,1
1000032289,0.0001,1
1000032314,0.000139,2
1000032317,0.00009,1
1000032340,0.000158,2
1000032389,0.000113,1
1000032392,0.000119,1
1000032422,0.000088,1
1000032477,0.000099,1
1000032518,0.00009,1
1000032520,0.000092,1
1000032531,0.000089,1
1000032550,0.000103,1
1000032568,0.000087,1
1000032579,0.000088,1
1000032639,0.000315,2
1000032642,0.000509,2
1000032701,0.000106,1
1000032715,0.000084,1
1000032721,0.000083,1
1000032732,0.000085,1
1000032740,0.000549,2
1000032741,0.000086,1
1000032759,0.000088,1
1000032761,0.000086,1
1000032772,0.000088,1
1000032784,0.000082,1
1000032788,0.000082,1
1000032832,0.00009,1
1000032833,0.00025,2
1000032849,0.00033,2
1000032855,0.00009,1
1000032858,0.000088,1
1000032864,0.000088,1
1000032866,0.00013,1
1000032876,0.000093,1
1000032888,0.000089,1
1000032891,0.000087,1
1000032897,0.000087,1
1000032906,0.000089,1
1000032913,0.000094,1
1000032914,0.000086,1
1000033006,0.000098,1
1000033014,0.000458,2
1000033018,0.00037,2
1000033026,0.000094,1
1000033027,0.000088,1
1000033030,0.000105,1
1000033031,0.000086,1
1000033036,0.000089,1
1000033049,0.000088,1
1000033051,0.000088,1
1000033059,0.000093,1
1000033072,0.00012,1
1000033081,0.000088,1
1000033121,0.000142,2
1000033150,0.000088,1
1000033159,0.000106,1
1000033163,0.000096,1
1000033167,0.000087,1
1000033200,0.000085,1
1000033201,0.000088,1
1000033204,0.000087,1
1000033222,0.000084,1
1000033264,0.00009,1
1000033266,0.000086,1
1000033277,0.000088,1
1000033287,0.00009,1
1000033306,0.000086,1
1000033336,0.000087,1
1000033357,0.000097,1
1000033366,0.000087,1
1000033379,0.000086,1
1000033381,0.000088,1
1000033403,0.000083,1
1000033406,0.000097,1
1000033522,0.000084,1
1000033535,0.000569,2
1000033543,0.000081,1
1000033553,0.000115,1
1000033608,0.000107,1
1000033610,0.000103,1
1000033718,0.000096,1
1000033725,0.000085,1
1000033739,0.000087,1
1000033741,0.000592,2
1000033827,0.00011,1
1000033832,0.000089,1
1000033870,0.000088,1
1000033873,0.000086,1
1000033874,0.000086,1
1000033886,0.000082,1
1000033888,0.000085,1
1000033900,0.000088,1
1000033917,0.000084,1
1000033939,0.000472,2
1000033958,0.000089,1
1000033960,0.000078,3
1000033970,0.000089,1
1000034008,0.000087,1
1000034013,0.000133,2
1000034016,0.000093,1
1000034025,0.000088,1
1000034051,0.000093,1
1000034052,0.000096,1
1000034117,0.000088,1
1000034118,0.000091,1
1000034125,0.000091,1
1000034126,0.000088,1
1000034139,0.00009,1
1000034151,0.000102,1
1000034155,0.000081,1
1000034160,0.000136,2
1000034161,0.000116,1
1000034162,0.00009,1
1000034168,0.000092,1
1000034181,0.000107,1
1000034182,0.000077,3
1000034232,0.000088,1
1000034251,0.000088,1
1000034257,0.00009,1
1000034260,0.000085,1
1000034272,0.000082,1
1000034293,0.000088,1
1000034300,0.000086,1
1000034305,0.000125,1
1000034309,0.000086,1
1000034332,0.000085,1
1000034335,0.000093,1
1000034381,0.000086,1
1000034392,0.000097,1
1000034424,0.00009,1
1000034444,0.000087,1
1000034446,0.000087,1
1000034457,0.000088,1
1000034492,0.000091,1
1000034511,0.000115,1
1000034537,0.000089,1
1000034553,0.000088,1
1000034560,0.000087,1
1000034564,0.000089,1
1000034584,0.000087,1
1000034591,0.000127,1
1000034649,0.000084,1
1000034678,0.000086,1
1000034684,0.000086,1
1000034687,0.000098,1
1000034689,0.000099,1
1000034690,0.000087,1
1000034691,0.000088,1
1000034714,0.000087,1
1000034732,0.0001,1
1000034750,0.000545,2
1000034764,0.00054,2
1000034815,0.000088,1
1000034816,0.000536,2
1000034828,0.000094,1
1000034855,0.000086,1
1000034857,0.000122,1
1000034862,0.000087,1
1000034867,0.000087,1
1000034889,0.000092,1
1000034915,0.000092,1
1000034940,0.000086,1
1000034966,0.00011,1
1000034985,0.000092,1
1000035009,0.000137,2
1000035030,0.000092,1
1000035031,0.000087,1
1000035057,0.000095,1
1000035072,0.000102,1
1000035073,0.000087,1
1000035080,0.000191,2
1000035095,0.000087,1
1000035097,0.000084,1
1000035102,0.000088,1
1000035104,0.00009,1
1000035111,0.000084,1
1000035112,0.000391,2
1000035113,0.000086,1
1000035126,0.000083,1
1000035129,0.000143,2
1000035131,0.000088,1
1000035147,0.000142,2
1000035205,0.000087,1
1000035210,0.000088,1
1000035211,0.000611,2
1000035229,0.000087,1
1000035255,0.00051,2
1000035313,0.000083,1
1000035315,0.000125,1
1000035336,0.000092,1
1000035350,0.000087,1
1000035365,0.000509,2
1000035391,0.000086,1
1000035416,0.00008,3
1000035420,0.000108,1
1000035422,0.000075,3
1000035428,0.000082,1
1000035430,0.000087,1
1000035444,0.000088,1
1000035478,0.000087,1
1000035525,0.000097,1
1000035539,0.000087,1
1000035553,0.00009,1
1000035571,0.000083,1
1000035584,0.000084,1
1000035593,0.000469,2
1000035596,0.000086,1
1000035597,0.000088,1
1000035600,0.000115,1
1000035605,0.000094,1
1000035609,0.000108,1
1000035612,0.000089,1
1000035620,0.000081,1
1000035624,0.000116,1
1000035637,0.000089,1
1000035640,0.000099,1
1000035659,0.000077,3
1000035672,0.000085,1
1000035675,0.000103,1
1000035677,0.000088,1
1000035701,0.00008,1
1000035703,0.000104,1
1000035710,0.000088,1
1000035713,0.000089,1
1000035720,0.000085,1
1000035728,0.000085,1
1000035743,0.000091,1
1000035750,0.000472,2
1000035768,0.000085,1
1000035786,0.000087,1
1000035795,0.000087,1
1000035805,0.000084,1
1000035809,0.000088,1
1000035830,0.000085,1
1000035842,0.000081,1
1000035849,0.000091,1
1000035876,0.000104,1
1000035877,0.000089,1
1000035880,0.000088,1
1000035895,0.000529,2
1000035955,0.000088,1
1000035960,0.000092,1
1000035967,0.000085,1
1000035971,0.000091,1
1000035997,0.000113,1
1000036003,0.000089,1
1000036018,0.000131,2
1000036039,0.000087,1
1000036089,0.000087,1
1000036112,0.000078,3
1000036146,0.000089,1
1000036182,0.000088,1
1000036213,0.000087,1
1000036252,0.000086,1
1000036257,0.000081,1
1000036258,0.000094,1
1000036264,0.000086,1
1000036268,0.000089,1
1000036298,0.000088,1
1000036307,0.000093,1
1000036309,0.000089,1
1000036350,0.000087,1
1000036400,0.000083,1
1000036420,0.000543,2
1000036442,0.000098,1
1000036475,0.00009,1
1000036488,0.000088,1
1000036490,0.00009,1
1000036495,0.000081,1
1000036517,0.000086,1
1000036525,0.000083,1
1000036539,0.000086,1
1000036542,0.000085,1
1000036544,0.000089,1
1000036557,0.000088,1
1000036571,0.000088,1
1000036598,0.000088,1
1000036608,0.000095,1
1000036609,0.000085,1
1000036610,0.000084,1
1000036619,0.000084,1
1000036622,0.000093,1
1000036637,0.000089,1
1000036661,0.000086,1
1000036666,0.000293,2
1000036686,0.00009,1
1000036689,0.000086,1
1000036690,0.000112,1
1000036695,0.000084,1
1000036701,0.000103,1
1000036708,0.000086,1
1000036719,0.000183,2
1000036721,0.000102,1
1000036764,0.000088,1
1000036836,0.00009,1
1000036837,0.000083,1
1000036845,0.000268,2
1000036864,0.000473,2
1000036878,0.000099,1
1000036888,0.000092,1
1000036889,0.000088,1
1000036910,0.000097,1
1000036922,0.000088,1
1000036925,0.000091,1
1000036934,0.000088,1
1000036941,0.000083,1
1000036944,0.000089,1
1000036952,0.000084,1
1000036956,0.000098,1
1000036981,0.000095,1
1000036993,0.000088,1
1000037001,0.00009,1
1000037002,0.00009,1
1000037037,0.000087,1
1000037045,0.000106,1
1000037046,0.000091,1
1000037050,0.000101,1
1000037056,0.000085,1
1000037084,0.001021,4
1000037085,0.000078,3
1000037088,0.000451,2
1000037114,0.000086,1
1000037179,0.000096,1
1000037198,0.000095,1
1000037227,0.000084,1
1000037235,0.00049,2
1000037255,0.000127,1
1000037256,0.000467,2
1000037263,0.000091,1
1000037272,0.000089,1
1000037279,0.000087,1
1000037338,0.000092,1
1000037347,0.000091,1
1000037372,0.000083,1
1000037398,0.000086,1
1000037424,0.000089,1
1000037425,0.000098,1
1000037436,0.000086,1
1000037465,0.000088,1
1000037476,0.000084,1
1000037522,0.000088,1
1000037527,0.00009,1
1000037529,0.000086,1
1000037535,0.000082,1
1000037540,0.000376,2
1000037544,0.000088,1
1000037546,0.000089,1
1000037555,0.000087,1
1000037558,0.000312,2
1000037576,0.000244,2
1000037582,0.000102,1
1000037590,0.000144,2
1000037604,0.000354,2
1000037608,0.000087,1
1000037651,0.000083,1
1000037716,0.000164,2
1000037717,0.000087,1
1000037739,0.000089,1
1000037742,0.00008,1
1000037747,0.000093,1
1000037755,0.000088,1
1000037763,0.000119,1
1000037776,0.000557,2
1000037777,0.000084,1
1000037778,0.000088,1
1000037785,0.00009,1
1000037789,0.0001,1
1000037828,0.000084,1
1000037873,0.000122,1
1000037873,0.000093,1
1000037893,0.000105,1
1000037902,0.000089,1
1000037914,0.000281,2
1000037946,0.000119,1
1000037952,0.000091,1
1000037959,0.000085,1
1000037971,0.000496,2
1000037983,0.000092,1
1000037987,0.000095,1
1000037988,0.000087,1
1000038000,0.000084,1
1000038015,0.000088,1
1000038037,0.00009,1
1000038068,0.000085,1
1000038070,0.000084,1
1000038084,0.000086,1
1000038112,0.000168,2
1000038144,0.000089,1
1000038169,0.000088,1
1000038213,0.000094,1
1000038214,0.000087,1
1000038235,0.00009,1
1000038237,0.000086,1
1000038246,0.000097,1
1000038247,0.000081,1
1000038287,0.000114,1
1000038312,0.000087,1
1000038317,0.000104,1
1000038339,0.000099,1
1000038368,0.00009,1
1000038374,0.000087,1
1000038390,0.000089,1
1000038398,0.000086,1
1000038412,0.000091,1
1000038420,0.000087,1
1000038446,0.000094,1
1000038477,0.000113,1
1000038483,0.000089,1
1000038498,0.000089,1
1000038552,0.000088,1
1000038567,0.000084,1
1000038573,0.00009,1
1000038581,0.000088,1
1000038595,0.00009,1
1000038602,0.000088,1
1000038605,0.000118,1
1000038614,0.000108,1
1000038647,0.000091,1
1000038654,0.000088,1
1000038657,0.000086,1
1000038685,0.000112,1
1000038722,0.000103,1
1000038738,0.000087,1
1000038748,0.000087,1
1000038753,0.000085,1
1000038755,0.000088,1
1000038760,0.000084,1
1000038768,0.000083,1
1000038769,0.000091,1
1000038798,0.000085,1
1000038828,0.000122,1
1000038837,0.000086,1
1000038913,0.000087,1
1000038928,0.000088,1
1000038931,0.000091,1
1000038935,0.00011,1
1000038936,0.000111,1
1000039007,0.000108,1
1000039020,0.000086,1
1000039068,0.000083,1
1000039102,0.0001,1
1000039106,0.000481,2
1000039147,0.00009,1
1000039216,0.00008,3
1000039300,0.000083,1
1000039351,0.000137,2
1000039410,0.000095,1
1000039417,0.000084,1
1000039422,0.000082,1
1000039436,0.000087,1
1000039458,0.000095,1
1000039594,0.000189,2
1000039616,0.000265,2
1000039635,0.000088,1
1000039648,0.000089,1
1000039666,0.000093,1
1000039671,0.000078,3
1000039698,0.000551,2
1000039722,0.000083,1
1000039736,0.000125,1
1000039738,0.000091,1
1000039752,0.000174,2
1000039758,0.000085,1
1000039785,0.000089,1
1000039794,0.000087,1
1000039815,0.000091,1
1000039863,0.000085,1
1000039891,0.000083,1
1000039984,0.000093,1
1000040010,0.000344,2
1000040019,0.000116,1
1000040098,0.000083,1
1000040106,0.000108,1
1000040115,0.00009,1
1000040189,0.000099,1
1000040195,0.000484,2
1000040222,0.000085,1
1000040234,0.000087,1
1000040244,0.000088,1
1000040248,0.000131,1
1000040275,0.000312,2
1000040320,0.000121,1
1000040321,0.000083,1
1000040331,0.000087,1
1000040341,0.000088,1
1000040381,0.000084,1
1000040423,0.000083,1
1000040441,0.000088,1
1000040457,0.000083,1
1000040477,0.000086,1
1000040500,0.000087,1
1000040506,0.00056,2
1000040535,0.00009,1
1000040561,0.000088,1
1000040565,0.000088,1
1000040600,0.000085,1
1000040635,0.000116,1
1000040646,0.000104,1
1000040662,0.000471,2
1000040678,0.00026,2
1000040731,0.000105,1
1000040736,0.000307,2
1000040738,0.000128,1
1000040754,0.000276,2
1000040770,0.000089,1
1000040812,0.000089,1
1000040832,0.00012,1
1000040861,0.000088,1
1000040870,0.000083,1
1000040901,0.000302,2
1000040905,0.000087,1
1000040938,0.000086,1
1000040939,0.000089,1
1000040944,0.000084,1
1000040955,0.000088,1
1000040990,0.000098,1
1000040992,0.000079,3
1000040998,0.000088,1
1000041028,0.000091,1
1000041036,0.000087,1
1000041047,0.000086,1
1000041057,0.000084,1
1000041063,0.000096,1
1000041094,0.000087,1
1000041101,0.000083,1
1000041172,0.000113,1
1000041202,0.000087,1
1000041204,0.000083,1
1000041264,0.000087,1
1000041275,0.000126,1
1000041276,0.000113,1
1000041299,0.000087,1
1000041319,0.000086,1
1000041328,0.000087,1
1000041438,0.000087,1
1000041461,0.000087,1
1000041478,0.000088,1
1000041485,0.000096,1
1000041487,0.000088,1
1000041508,0.000112,1
1000041577,0.000105,1
1000041595,0.000093,1
1000041606,0.000087,1
1000041671,0.000091,1
1000041677,0.000089,1
1000041696,0.000474,2
1000041703,0.000094,1
1000041728,0.000103,1
1000041734,0.000088,1
1000041745,0.000092,1
1000041753,0.000088,1
1000041755,0.000087,1
1000041786,0.000088,1
1000041788,0.000084,1
1000041798,0.000094,1
1000041805,0.000087,1
1000041806,0.000161,2
1000041831,0.000084,1
1000041862,0.000086,1
1000041864,0.000088,1
1000041884,0.00048,2
1000041924,0.000088,1
1000041936,0.000088,1
1000041964,0.000091,1
1000041984,0.000091,1
1000042000,0.000092,1
1000042004,0.00009,1
1000042014,0.000089,1
1000042031,0.000084,1
1000042037,0.00012,1
1000042042,0.000087,1
1000042105,0.000085,1
1000042120,0.000122,1
1000042127,0.000094,1
1000042139,0.000087,1
1000042162,0.000099,1
1000042168,0.000087,1
1000042233,0.000085,1
1000042246,0.000088,1
1000042248,0.000087,1
1000042258,0.000083,1
1000042271,0.000086,1
1000042280,0.000091,1
1000042284,0.000088,1
1000042291,0.000091,1
1000042332,0.000127,1
1000042341,0.000087,1
1000042346,0.000543,2
1000042374,0.000092,1
1000042378,0.000185,2
